bin_info	binsize	mean_coverage	normalized_coverage	baseline_mean	baseline_std	baseline_mad
chr8:41800246-41800604:KAT6A	359	466.4209	0.9090	0.9064	0.0222	0.0184
chr8:41801262-41801501:KAT6A	240	367.3254	0.7174	0.7199	0.0344	0.0225
chr8:41804096-41804215:KAT6A	120	183.6295	0.3296	0.3319	0.0231	0.0167
chr8:41805230-41805469:KAT6A	240	366.7730	0.7258	0.7255	0.0466	0.0380
chr8:41806691-41806930:KAT6A	240	388.9879	0.7720	0.7703	0.0381	0.0324
chr8:41812812-41812931:KAT6A	120	247.1695	0.4414	0.4431	0.0293	0.0243
chr8:41832221-41832340:KAT6A	120	359.2217	0.7094	0.7122	0.0344	0.0270
chr8:41834506-41834865:KAT6A	360	451.2606	0.8856	0.8865	0.0393	0.0304
chr8:41836108-41836347:KAT6A	240	349.7529	0.6914	0.6869	0.0304	0.0223
chr8:41838345-41838464:KAT6A	120	293.0983	0.5708	0.5736	0.0268	0.0175
chr8:41839355-41839474:KAT6A	120	275.5273	0.5402	0.5342	0.0545	0.0440
chr8:41844968-41845087:KAT6A	120	332.1390	0.6504	0.6540	0.0432	0.0314
chr8:41905836-41906555:KAT6A	720	485.8025	0.9596	0.9626	0.0348	0.0276
chr8:48686717-48686956:PRKDC	240	629.8861	1.2306	1.2355	0.0454	0.0270
chr8:48689355-48689594:PRKDC	240	690.5977	1.2786	1.2828	0.0386	0.0289
chr8:48690222-48690461:PRKDC	240	675.6532	1.2649	1.2747	0.0400	0.0353
chr8:48691001-48691240:PRKDC	240	663.2033	1.2719	1.2718	0.0326	0.0268
chr8:48691265-48691384:PRKDC	120	551.5827	1.0898	1.0900	0.0497	0.0341
chr8:48691550-48691669:PRKDC	120	365.7760	0.7217	0.7193	0.0353	0.0289
chr8:48694710-48694829:PRKDC	120	469.4016	0.9135	0.9170	0.0249	0.0163
chr8:48694930-48695169:PRKDC	240	620.7024	1.2154	1.2153	0.0334	0.0319
chr8:48696277-48696396:PRKDC	120	397.5626	0.7900	0.7839	0.0361	0.0278
chr8:48697657-48697896:PRKDC	240	573.9674	1.1267	1.1332	0.0715	0.0643
chr8:48701419-48701658:PRKDC	240	569.5132	1.1213	1.1306	0.0642	0.0458
chr8:48701696-48701815:PRKDC	120	394.3685	0.7879	0.7849	0.0369	0.0271
chr8:48706837-48707076:PRKDC	240	572.8178	1.1222	1.1211	0.0248	0.0139
chr8:48710759-48710998:PRKDC	240	580.4407	1.1347	1.1403	0.0598	0.0333
chr8:48711742-48711981:PRKDC	240	636.4565	1.2500	1.2520	0.0355	0.0291
chr8:48713331-48713570:PRKDC	240	620.5739	1.2424	1.2276	0.0554	0.0468
chr8:48715834-48716073:PRKDC	240	564.2568	1.1086	1.1078	0.0384	0.0275
chr8:48719673-48719912:PRKDC	240	451.3738	0.8903	0.8875	0.0300	0.0218
chr8:48730007-48730126:PRKDC	120	351.3913	0.6822	0.6912	0.0311	0.0217
chr8:48731958-48732077:PRKDC	120	298.2283	0.5927	0.5940	0.0318	0.0206
chr8:48733273-48733512:PRKDC	240	489.0730	0.9639	0.9665	0.0383	0.0349
chr8:48734140-48734379:PRKDC	240	487.3979	0.9600	0.9625	0.0416	0.0297
chr8:48736368-48736607:PRKDC	240	515.5486	1.0044	1.0022	0.0306	0.0229
chr8:48739200-48739439:PRKDC	240	649.3885	1.2492	1.2442	0.0310	0.0238
chr8:48740699-48740938:PRKDC	240	589.3693	1.1687	1.1720	0.0898	0.0694
chr8:48743112-48743351:PRKDC	240	622.4720	1.2181	1.2276	0.0444	0.0307
chr8:48744372-48744491:PRKDC	120	490.0900	0.9781	0.9777	0.0339	0.0215
chr8:48746738-48746977:PRKDC	240	594.5150	1.1793	1.1746	0.0319	0.0290
chr8:48748874-48749113:PRKDC	240	538.5103	1.0630	1.0657	0.0337	0.0272
chr8:48749757-48749996:PRKDC	240	625.0860	1.2380	1.2342	0.0569	0.0445
chr8:48751698-48751817:PRKDC	120	310.0378	0.6052	0.6128	0.0391	0.0277
chr8:48752544-48752783:PRKDC	240	474.9282	0.9213	0.9261	0.0443	0.0376
chr8:48761670-48762122:PRKDC	453	617.1889	1.2239	1.2215	0.0368	0.0319
chr8:48765230-48765349:PRKDC	120	341.5959	0.6730	0.6739	0.0359	0.0227
chr8:48766590-48766829:PRKDC	240	517.9202	1.0281	1.0270	0.0494	0.0401
chr8:48767739-48767978:PRKDC	240	542.5076	1.0678	1.0765	0.0455	0.0325
chr8:48769669-48769908:PRKDC	240	536.7369	1.0557	1.0636	0.0434	0.0307
chr8:48771017-48771256:PRKDC	240	414.5221	0.8176	0.8224	0.0590	0.0465
chr8:48771359-48771598:PRKDC	240	410.7803	0.8040	0.8015	0.0361	0.0265
chr8:48772127-48772366:PRKDC	240	482.7923	0.9442	0.9400	0.0361	0.0302
chr8:48773437-48773556:PRKDC	120	296.1307	0.5864	0.5915	0.0341	0.0288
chr8:48774596-48774715:PRKDC	120	469.3596	0.9217	0.9329	0.0953	0.0718
chr8:48774899-48775138:PRKDC	240	578.7332	1.1409	1.1398	0.0342	0.0254
chr8:48775929-48776168:PRKDC	240	471.3024	0.9241	0.9302	0.0511	0.0387
chr8:48777101-48777340:PRKDC	240	563.3204	1.0999	1.1005	0.0422	0.0317
chr8:48790229-48790468:PRKDC	240	537.5574	1.0631	1.0656	0.0574	0.0495
chr8:48792016-48792255:PRKDC	240	621.5487	1.2181	1.2288	0.0575	0.0431
chr8:48793970-48794089:PRKDC	120	240.1248	0.4291	0.4308	0.0220	0.0154
chr8:48794446-48794685:PRKDC	240	549.6933	1.0684	1.0840	0.0608	0.0395
chr8:48798487-48798726:PRKDC	240	559.3253	1.0991	1.1080	0.0381	0.0274
chr8:48800067-48800306:PRKDC	240	663.1929	1.2705	1.2755	0.0337	0.0252
chr8:48801047-48801285:PRKDC	239	544.8939	1.0651	1.0711	0.0417	0.0330
chr8:48801560-48801799:PRKDC	240	492.4471	0.9668	0.9693	0.0371	0.0306
chr8:48802810-48803049:PRKDC	240	486.0776	0.9599	0.9669	0.0508	0.0350
chr8:48805644-48806003:PRKDC	360	617.6967	1.2172	1.2134	0.0301	0.0205
chr8:48809668-48809907:PRKDC	240	612.1696	1.2040	1.2062	0.0404	0.0346
chr8:48811020-48811139:PRKDC	120	446.2759	0.8842	0.8831	0.0425	0.0291
chr8:48812920-48813039:PRKDC	120	326.6225	0.6477	0.6472	0.0302	0.0229
chr8:48815122-48815361:PRKDC	240	597.7385	1.1768	1.1768	0.0419	0.0203
chr8:48817423-48817542:PRKDC	120	416.4800	0.8219	0.8275	0.0416	0.0272
chr8:48824927-48825166:PRKDC	240	575.9501	1.1309	1.1476	0.0584	0.0480
chr8:48826423-48826662:PRKDC	240	536.1491	1.0727	1.0597	0.0502	0.0434
chr8:48827873-48827992:PRKDC	120	262.8770	0.4840	0.4980	0.0477	0.0416
chr8:48830830-48830949:PRKDC	120	492.7962	0.9710	0.9722	0.0603	0.0428
chr8:48839714-48839953:PRKDC	240	470.4084	0.9160	0.9200	0.0365	0.0285
chr8:48840271-48840510:PRKDC	240	506.9187	1.0040	1.0089	0.0450	0.0294
chr8:48841635-48841754:PRKDC	120	417.1698	0.8315	0.8336	0.0497	0.0387
chr8:48842373-48842612:PRKDC	240	508.4204	1.0117	1.0070	0.0597	0.0516
chr8:48843230-48843349:PRKDC	120	634.2935	1.2435	1.2391	0.0612	0.0540
chr8:48845537-48845776:PRKDC	240	529.2921	1.0536	1.0520	0.0643	0.0551
chr8:48846468-48846707:PRKDC	240	584.6522	1.1432	1.1514	0.0495	0.0411
chr8:48847534-48847653:PRKDC	120	306.4403	0.6004	0.6038	0.0599	0.0470
chr8:48848257-48848496:PRKDC	240	501.4062	0.9897	0.9880	0.0410	0.0342
chr8:48848876-48849115:PRKDC	240	626.9998	1.2217	1.2318	0.0657	0.0534
chr8:48852064-48852303:PRKDC	240	553.3688	1.1169	1.1054	0.0557	0.0403
chr8:48855728-48855967:PRKDC	240	545.5529	1.0756	1.0847	0.0579	0.0481
chr8:48856368-48856487:PRKDC	120	369.1036	0.7367	0.7347	0.0253	0.0207
chr8:48856502-48856621:PRKDC	120	465.4300	0.9179	0.9155	0.0395	0.0358
chr8:48866170-48866289:PRKDC	120	489.1954	0.9480	0.9477	0.0512	0.0342
chr8:48866363-48866482:PRKDC	120	368.1557	0.7343	0.7314	0.0406	0.0297
chr8:48866893-48867012:PRKDC	120	325.2563	0.6484	0.6435	0.0458	0.0370
chr8:48868411-48868530:PRKDC	120	359.6202	0.7139	0.7123	0.0495	0.0400
chr8:48869718-48869837:PRKDC	120	364.2255	0.7311	0.7243	0.0567	0.0491
chr8:48869894-48870013:PRKDC	120	435.4331	0.8682	0.8687	0.0603	0.0501
chr8:48872448-48872687:PRKDC	240	417.5388	0.8335	0.8219	0.0507	0.0448
chr8:55370673-55371032:SOX17	360	670.6719	1.2836	1.2769	0.0369	0.0216
chr8:55371607-55372566:SOX17	960	573.7921	1.1330	1.1377	0.0534	0.0373
chr8:56854365-56854604:LYN	240	412.8229	0.8176	0.8182	0.0440	0.0355
chr8:56858970-56859089:LYN	120	392.4548	0.7744	0.7765	0.0497	0.0348
chr8:56860170-56860289:LYN	120	317.1070	0.6319	0.6317	0.0343	0.0291
chr8:56863007-56863126:LYN	120	481.8954	0.9442	0.9459	0.0386	0.0306
chr8:56863232-56863351:LYN	120	485.4295	0.9458	0.9528	0.0422	0.0302
chr8:56864480-56864719:LYN	240	509.1108	1.0097	1.0098	0.0441	0.0342
chr8:56866347-56866586:LYN	240	580.6972	1.1388	1.1426	0.0364	0.0279
chr8:56879245-56879484:LYN	240	583.6906	1.1615	1.1600	0.0487	0.0404
chr8:56882254-56882373:LYN	120	517.1294	1.0313	1.0301	0.0485	0.0304
chr8:56910862-56911101:LYN	240	408.9606	0.8056	0.8079	0.0345	0.0294
chr8:56911923-56912162:LYN	240	420.1433	0.8259	0.8306	0.0285	0.0258
chr8:56922449-56922688:LYN	240	460.9632	0.9050	0.9017	0.0293	0.0203
chr8:68864586-68864825:PREX2	240	421.0289	0.8414	0.8336	0.0403	0.0270
chr8:68930057-68930176:PREX2	120	495.5691	0.9772	0.9781	0.0335	0.0293
chr8:68931726-68931965:PREX2	240	556.6437	1.0983	1.1051	0.0751	0.0632
chr8:68934263-68934382:PREX2	120	364.3444	0.7134	0.7179	0.0449	0.0373
chr8:68939448-68939567:PREX2	120	412.5439	0.8162	0.8121	0.0672	0.0445
chr8:68942693-68942932:PREX2	240	646.1586	1.2598	1.2572	0.0253	0.0246
chr8:68950341-68950580:PREX2	240	685.3324	1.2847	1.2850	0.0414	0.0352
chr8:68956714-68956833:PREX2	120	377.7106	0.7379	0.7509	0.0619	0.0431
chr8:68965287-68965526:PREX2	240	491.7625	0.9580	0.9563	0.0380	0.0252
chr8:68968018-68968257:PREX2	240	517.7484	1.0262	1.0298	0.0796	0.0671
chr8:68972904-68973023:PREX2	120	444.8632	0.8913	0.8846	0.0767	0.0634
chr8:68981260-68981379:PREX2	120	311.7669	0.6056	0.6049	0.0233	0.0203
chr8:68982035-68982154:PREX2	120	239.3256	0.4238	0.4240	0.0168	0.0143
chr8:68984708-68984827:PREX2	120	338.1914	0.6558	0.6522	0.0361	0.0329
chr8:68989608-68989727:PREX2	120	317.1746	0.6227	0.6239	0.0383	0.0318
chr8:68992630-68992869:PREX2	240	636.5020	1.2177	1.2260	0.0728	0.0558
chr8:68992967-68993086:PREX2	120	395.1351	0.7713	0.7832	0.1114	0.0699
chr8:68995429-68995668:PREX2	240	510.3721	0.9820	1.0115	0.0777	0.0536
chr8:68999942-69000061:PREX2	120	549.3263	1.0750	1.0845	0.0630	0.0511
chr8:69002762-69003001:PREX2	240	580.0419	1.1369	1.1342	0.0680	0.0562
chr8:69005839-69005958:PREX2	120	335.0717	0.6608	0.6649	0.0448	0.0340
chr8:69009224-69009463:PREX2	240	485.7079	0.9477	0.9473	0.0368	0.0309
chr8:69011889-69012128:PREX2	240	561.8127	1.0842	1.0846	0.0443	0.0353
chr8:69017325-69017924:PREX2	600	574.1707	1.0955	1.0979	0.0322	0.0195
chr8:69020336-69020575:PREX2	240	514.1545	1.0304	1.0247	0.0385	0.0273
chr8:69021635-69021874:PREX2	240	466.1563	0.9059	0.9064	0.0390	0.0310
chr8:69027958-69028197:PREX2	240	478.4677	0.9459	0.9403	0.0422	0.0312
chr8:69030773-69030892:PREX2	120	472.5963	0.9432	0.9375	0.0603	0.0471
chr8:69031649-69031768:PREX2	120	427.5612	0.8381	0.8416	0.0529	0.0328
chr8:69032417-69032536:PREX2	120	358.4326	0.7012	0.7034	0.0411	0.0325
chr8:69033100-69033339:PREX2	240	593.0345	1.1729	1.1726	0.0684	0.0610
chr8:69039574-69039693:PREX2	120	305.1756	0.6097	0.6049	0.0465	0.0425
chr8:69046283-69046522:PREX2	240	531.4105	1.0532	1.0470	0.0547	0.0490
chr8:69050642-69050761:PREX2	120	322.7045	0.6306	0.6302	0.0385	0.0321
chr8:69058396-69058635:PREX2	240	492.0268	0.9681	0.9783	0.0671	0.0442
chr8:69069555-69069674:PREX2	120	444.6444	0.8764	0.8832	0.0578	0.0445
chr8:69103931-69104050:PREX2	120	436.6884	0.8490	0.8576	0.0604	0.0367
chr8:69104546-69104785:PREX2	240	478.0503	0.9383	0.9423	0.0503	0.0360
chr8:69129843-69129962:PREX2	120	440.8076	0.8657	0.8785	0.0695	0.0635
chr8:69136768-69136887:PREX2	120	561.1982	1.1110	1.1129	0.0717	0.0641
chr8:69143531-69143650:PREX2	120	466.4993	0.9188	0.9210	0.0438	0.0293
chr8:70964306-70964545:PRDM14	240	525.1443	1.0304	1.0314	0.0280	0.0184
chr8:70967526-70967645:PRDM14	120	214.7291	0.3843	0.3913	0.0239	0.0133
chr8:70970857-70971096:PRDM14	240	508.5796	1.0052	1.0024	0.0301	0.0291
chr8:70978425-70978784:PRDM14	360	520.0476	1.0146	1.0134	0.0331	0.0288
chr8:70980424-70980663:PRDM14	240	534.5254	1.0443	1.0476	0.0387	0.0298
chr8:70980681-70980800:PRDM14	120	450.6468	0.8836	0.8792	0.0549	0.0431
chr8:70981386-70982105:PRDM14	720	526.9145	1.0357	1.0379	0.0308	0.0251
chr8:74858841-74859080:TCEB1	240	470.9002	0.9223	0.9219	0.0394	0.0310
chr8:74868098-74868337:TCEB1	240	453.0481	0.8973	0.8929	0.0445	0.0302
chr8:74871942-74872061:TCEB1	120	287.5187	0.5821	0.5756	0.0387	0.0333
chr8:90947779-90947898:NBN	120	329.8631	0.6404	0.6510	0.0560	0.0404
chr8:90949232-90949351:NBN	120	334.2851	0.6563	0.6644	0.0609	0.0501
chr8:90955431-90955670:NBN	240	414.1541	0.8197	0.8164	0.0383	0.0325
chr8:90958339-90958578:NBN	240	455.6640	0.9089	0.9014	0.0509	0.0411
chr8:90960039-90960158:NBN	120	323.9161	0.6278	0.6424	0.0663	0.0539
chr8:90965471-90965950:NBN	480	731.6291	1.3114	1.3196	0.0436	0.0375
chr8:90967480-90967839:NBN	360	663.8475	1.2688	1.2727	0.0528	0.0402
chr8:90970911-90971150:NBN	240	628.5356	1.2521	1.2382	0.0607	0.0541
chr8:90976580-90976819:NBN	240	495.7653	0.9520	0.9665	0.0545	0.0403
chr8:90982582-90982821:NBN	240	693.0534	1.2656	1.2729	0.0366	0.0276
chr8:90983353-90983592:NBN	240	524.5052	1.0356	1.0440	0.0822	0.0614
chr8:90990393-90990632:NBN	240	372.2042	0.7254	0.7255	0.0375	0.0265
chr8:90992935-90993174:NBN	240	493.9792	0.9515	0.9538	0.0360	0.0270
chr8:90993570-90993809:NBN	240	521.0416	1.0126	1.0343	0.0820	0.0566
chr8:90994146-90994265:NBN	120	287.4849	0.5608	0.5496	0.0668	0.0630
chr8:90994910-90995149:NBN	240	607.6576	1.1904	1.1923	0.0741	0.0651
chr8:90996738-90996857:NBN	120	434.1157	0.8705	0.8663	0.0633	0.0547
chr8:92972428-92972787:RUNX1T1	360	644.6475	1.2458	1.2519	0.0365	0.0327
chr8:92982861-92983100:RUNX1T1	240	648.3351	1.2606	1.2608	0.0426	0.0357
chr8:92988108-92988227:RUNX1T1	120	517.5101	1.0217	1.0295	0.0712	0.0612
chr8:92998333-92998572:RUNX1T1	240	451.9033	0.8911	0.8866	0.0397	0.0331
chr8:92999098-92999217:RUNX1T1	120	348.4078	0.6873	0.6864	0.0462	0.0313
chr8:93003812-93004171:RUNX1T1	360	618.5155	1.2045	1.2036	0.0333	0.0279
chr8:93017315-93017554:RUNX1T1	240	620.8132	1.2195	1.2305	0.0538	0.0418
chr8:93023215-93023334:RUNX1T1	120	342.4711	0.6883	0.6790	0.0360	0.0248
chr8:93026748-93027107:RUNX1T1	360	697.7883	1.2611	1.2673	0.0186	0.0108
chr8:93029441-93029920:RUNX1T1	480	629.7548	1.2251	1.2206	0.0383	0.0299
chr8:93074743-93075222:RUNX1T1	480	793.1374	1.4457	1.4403	0.0591	0.0460
chr8:93088160-93088399:RUNX1T1	240	522.0360	1.0184	1.0201	0.0465	0.0348
chr8:93093449-93093567:RUNX1T1	119	200.8701	0.3685	0.3649	0.0285	0.0236
chr8:93107254-93107493:RUNX1T1	240	659.1921	1.2795	1.2781	0.0207	0.0174
chr8:93107538-93107821:RUNX1T1	284	657.1241	1.2603	1.2633	0.0389	0.0333
chr8:93111803-93111922:RUNX1T1	120	545.0603	1.0827	1.0823	0.0643	0.0616
chr8:93115039-93115158:RUNX1T1	120	406.6426	0.8007	0.8064	0.0487	0.0381
chr8:109094743-109097862:RSPO2.exon2,RSPO2.intron.1,RSPO2.exon1,RSPO2.UTR	3120	740.1408	1.3478	1.3557	0.0417	0.0272
chr8:117859715-117859954:RAD21	240	636.3693	1.2522	1.2547	0.0453	0.0341
chr8:117861167-117861286:RAD21	120	458.6284	0.8850	0.9040	0.0617	0.0373
chr8:117862758-117862877:RAD21	120	557.3439	1.0993	1.1086	0.0805	0.0561
chr8:117862888-117863006:RAD21	119	543.7989	1.0670	1.0785	0.0487	0.0315
chr8:117864142-117864381:RAD21	240	563.3604	1.1002	1.1071	0.0636	0.0458
chr8:117864748-117864987:RAD21	240	419.1682	0.8385	0.8276	0.0540	0.0376
chr8:117866476-117866715:RAD21	240	543.7666	1.0583	1.0631	0.0410	0.0340
chr8:117868346-117868585:RAD21	240	503.1815	0.9939	1.0012	0.0738	0.0536
chr8:117868828-117869067:RAD21	240	415.0588	0.8089	0.8144	0.0381	0.0329
chr8:117869489-117869728:RAD21	240	419.0283	0.8000	0.8014	0.0176	0.0149
chr8:117870584-117870703:RAD21	120	368.3265	0.7262	0.7317	0.0488	0.0436
chr8:117874070-117874189:RAD21	120	530.9558	1.0416	1.0468	0.0607	0.0418
chr8:117875314-117875553:RAD21	240	441.1136	0.8705	0.8774	0.0498	0.0400
chr8:117878798-117879036:RAD21	239	530.7712	1.0407	1.0447	0.0672	0.0498
chr8:128748795-128751299:MYC,MYC.intron.1	2505	707.8925	1.3076	1.3099	0.0386	0.0326
chr8:128752624-128753223:MYC	600	740.6915	1.3470	1.3476	0.0401	0.0312
chr8:141542138-141542257:AGO2	120	419.7954	0.8216	0.8241	0.0476	0.0253
chr8:141542495-141542734:AGO2	240	460.2482	0.9180	0.9161	0.0550	0.0478
chr8:141545558-141545677:AGO2	120	439.4533	0.8465	0.8454	0.0122	0.0052
chr8:141549366-141549605:AGO2	240	526.4359	1.0330	1.0336	0.0537	0.0411
chr8:141551240-141551479:AGO2	240	482.9822	0.9537	0.9397	0.0570	0.0356
chr8:141554297-141554416:AGO2	120	379.5616	0.7452	0.7399	0.0308	0.0238
chr8:141557527-141557766:AGO2	240	512.0197	1.0104	1.0030	0.0404	0.0320
chr8:141559186-141559425:AGO2	240	456.2012	0.9014	0.8909	0.0404	0.0295
chr8:141561349-141561588:AGO2	240	486.4258	0.9637	0.9580	0.0564	0.0378
chr8:141565936-141566175:AGO2	240	581.9670	1.1503	1.1417	0.0689	0.0528
chr8:141566206-141566445:AGO2	240	549.9820	1.0966	1.0971	0.0612	0.0491
chr8:141567142-141567381:AGO2	240	565.4054	1.1117	1.1130	0.0647	0.0548
chr8:141568568-141568687:AGO2	120	322.6393	0.6374	0.6405	0.0451	0.0381
chr8:141569441-141569680:AGO2	240	577.0323	1.1386	1.1318	0.0713	0.0580
chr8:141570422-141570661:AGO2	240	566.2299	1.1149	1.1036	0.0539	0.0388
chr8:141572523-141572762:AGO2	240	548.5566	1.0724	1.0732	0.0618	0.0326
chr8:141582851-141583090:AGO2	240	452.8219	0.8978	0.8822	0.0520	0.0378
chr8:141595195-141595434:AGO2	240	581.9115	1.1492	1.1477	0.0441	0.0252
chr8:141645535-141645654:AGO2	120	154.0102	0.2799	0.2829	0.0570	0.0449
chr8:145736749-145736988:RECQL4	240	524.1056	1.0110	1.0072	0.0531	0.0364
chr8:145737059-145737178:RECQL4	120	431.0293	0.8618	0.8493	0.0908	0.0630
chr8:145737253-145737492:RECQL4	240	652.7895	1.2218	1.2310	0.0415	0.0325
chr8:145737498-145737737:RECQL4	240	712.6788	1.2914	1.3061	0.0685	0.0437
chr8:145737740-145739145:RECQL4	1406	709.3241	1.2883	1.2859	0.0460	0.0314
chr8:145739282-145739521:RECQL4	240	693.0784	1.2734	1.2768	0.0326	0.0255
chr8:145739540-145739779:RECQL4	240	694.6506	1.2582	1.2624	0.0301	0.0265
chr8:145739808-145739927:RECQL4	120	634.3498	1.2163	1.2140	0.0609	0.0521
chr8:145740269-145740508:RECQL4	240	654.9079	1.2300	1.2316	0.0369	0.0281
chr8:145740521-145740640:RECQL4	120	751.4135	1.3794	1.3724	0.0638	0.0518
chr8:145740656-145740895:RECQL4	240	658.3044	1.2401	1.2375	0.0417	0.0320
chr8:145741091-145741330:RECQL4	240	606.4426	1.1924	1.1889	0.0588	0.0478
chr8:145741341-145742180:RECQL4	840	708.9156	1.3155	1.3186	0.0540	0.0488
chr8:145742385-145742624:RECQL4	240	578.8556	1.1476	1.1357	0.0852	0.0499
chr8:145742786-145742905:RECQL4	120	401.0278	0.7842	0.7888	0.1067	0.0692
chr8:145742991-145743186:RECQL4	196	519.8468	1.0170	1.0227	0.1307	0.1157
chr9:5021981-5022220:JAK2	240	686.1020	1.2854	1.2875	0.0210	0.0157
chr9:5029725-5029964:JAK2	240	538.5909	1.0438	1.0408	0.0352	0.0270
chr9:5044402-5044521:JAK2	120	474.4131	0.9277	0.9298	0.0420	0.0364
chr9:5050639-5050878:JAK2	240	620.8262	1.1977	1.2019	0.0424	0.0338
chr9:5054544-5054903:JAK2	360	801.2768	1.4473	1.4687	0.1077	0.0711
chr9:5055609-5055848:JAK2	240	604.5412	1.1973	1.1823	0.0961	0.0915
chr9:5064842-5065081:JAK2	240	634.9099	1.2587	1.2506	0.0528	0.0398
chr9:5066674-5066793:JAK2	120	467.9124	0.9368	0.9303	0.0678	0.0448
chr9:5068996-5069235:JAK2	240	752.6906	1.3748	1.3816	0.0838	0.0627
chr9:5069869-5070108:JAK2	240	543.0286	1.0709	1.0763	0.0894	0.0643
chr9:5072440-5072679:JAK2	240	609.8914	1.1958	1.2001	0.0909	0.0757
chr9:5073682-5073801:JAK2	120	556.2392	1.0999	1.1045	0.0999	0.0742
chr9:5077397-5077636:JAK2	240	382.5235	0.7484	0.7585	0.0567	0.0422
chr9:5078256-5078495:JAK2	240	549.8703	1.0803	1.0780	0.0502	0.0382
chr9:5080185-5080424:JAK2	240	624.1229	1.2249	1.2260	0.0595	0.0496
chr9:5080489-5080728:JAK2	240	646.2355	1.2460	1.2434	0.0450	0.0398
chr9:5081673-5081912:JAK2	240	468.6298	0.9123	0.9237	0.0649	0.0532
chr9:5089649-5089888:JAK2	240	560.8460	1.0775	1.0723	0.0323	0.0265
chr9:5090388-5090627:JAK2	240	653.6986	1.2601	1.2676	0.0367	0.0204
chr9:5090705-5090944:JAK2	240	590.7451	1.1689	1.1742	0.0646	0.0398
chr9:5123003-5123122:JAK2	120	665.0250	1.2674	1.2679	0.0346	0.0289
chr9:5126330-5126449:JAK2	120	320.5368	0.6323	0.6306	0.0425	0.0329
chr9:5126678-5126797:JAK2	120	454.9612	0.8838	0.8834	0.0475	0.0384
chr9:5456080-5456199:CD274	120	372.2583	0.7250	0.7224	0.0380	0.0324
chr9:5457070-5457429:CD274	360	574.7569	1.1190	1.1134	0.0419	0.0356
chr9:5462798-5463157:CD274	360	601.7096	1.1746	1.1754	0.0343	0.0276
chr9:5465493-5465612:CD274	120	357.0717	0.7037	0.7068	0.0381	0.0219
chr9:5466740-5466859:CD274	120	396.9694	0.7947	0.7918	0.0516	0.0430
chr9:5467791-5467910:CD274	120	319.3623	0.6228	0.6239	0.0224	0.0199
chr9:5522515-5522634:PDCD1LG2	120	401.6735	0.7935	0.7876	0.0338	0.0265
chr9:5534718-5535077:PDCD1LG2	360	543.7339	1.0786	1.0729	0.0409	0.0281
chr9:5549290-5549649:PDCD1LG2	360	619.2554	1.2155	1.2200	0.0344	0.0280
chr9:5557566-5557805:PDCD1LG2	240	639.8215	1.2399	1.2408	0.0430	0.0361
chr9:5563129-5563248:PDCD1LG2	120	380.7400	0.7476	0.7471	0.0418	0.0337
chr9:5569912-5570031:PDCD1LG2	120	474.1464	0.9174	0.9277	0.0433	0.0241
chr9:8317849-8317968:PTPRD	120	330.8507	0.6503	0.6471	0.0269	0.0230
chr9:8319779-8320018:PTPRD	240	536.4705	1.0510	1.0564	0.0488	0.0348
chr9:8331539-8331778:PTPRD	240	586.4652	1.1605	1.1625	0.0755	0.0728
chr9:8338865-8339104:PTPRD	240	383.9114	0.7507	0.7519	0.0384	0.0273
chr9:8340286-8340525:PTPRD	240	465.2224	0.9132	0.9126	0.0387	0.0265
chr9:8341059-8341298:PTPRD	240	480.5464	0.9516	0.9513	0.0467	0.0402
chr9:8341656-8342015:PTPRD	360	476.9813	0.9324	0.9289	0.0336	0.0266
chr9:8375893-8376132:PTPRD	240	513.1310	1.0108	1.0090	0.0401	0.0324
chr9:8376547-8376786:PTPRD	240	469.1869	0.9099	0.9089	0.0271	0.0195
chr9:8389200-8389439:PTPRD	240	411.0563	0.8149	0.8052	0.0394	0.0283
chr9:8404479-8404718:PTPRD	240	603.4146	1.1928	1.1936	0.0763	0.0637
chr9:8436581-8436700:PTPRD	120	351.1245	0.6896	0.6981	0.0557	0.0429
chr9:8437159-8437278:PTPRD	120	328.3553	0.6439	0.6487	0.0648	0.0494
chr9:8449722-8449841:PTPRD	120	375.9419	0.7389	0.7331	0.0322	0.0256
chr9:8454527-8454646:PTPRD	120	382.3068	0.7400	0.7492	0.0473	0.0323
chr9:8460372-8460611:PTPRD	240	459.6627	0.8964	0.9004	0.0420	0.0346
chr9:8465451-8465690:PTPRD	240	502.0104	0.9891	0.9869	0.0455	0.0307
chr9:8470980-8471099:PTPRD	120	378.1396	0.7425	0.7452	0.0371	0.0267
chr9:8484069-8484428:PTPRD	360	607.3982	1.2071	1.2144	0.0686	0.0508
chr9:8485218-8485337:PTPRD	120	349.6797	0.6847	0.6923	0.0531	0.0460
chr9:8485756-8486355:PTPRD	600	557.4726	1.0885	1.0856	0.0364	0.0238
chr9:8492861-8492980:PTPRD	120	363.2736	0.7186	0.7212	0.0488	0.0334
chr9:8497195-8497314:PTPRD	120	264.9257	0.4832	0.5060	0.0628	0.0504
chr9:8499624-8499863:PTPRD	240	462.4054	0.9126	0.9080	0.0442	0.0371
chr9:8500727-8501086:PTPRD	360	500.0461	0.9594	0.9617	0.0327	0.0279
chr9:8504214-8504453:PTPRD	240	488.5714	0.9707	0.9671	0.0501	0.0408
chr9:8507248-8507487:PTPRD	240	426.0678	0.8294	0.8274	0.0417	0.0325
